,ChannelBandwidth,Freq,RSSI,channel_utilisation,count,distance,rxbytes,rxpackets,txbytes,txpackets,Score
4036,1,2472,-88,1.3888888888888888,0,242.3547486291883,1686566761,1741168,227701968,911359,36.41
4043,0,2412,-65,6.944444444444445,0,17.58420331303847,1686574629,1741187,227708453,911377,38.05
4045,0,2437,-63,6.944444444444445,0,13.824342049302032,1686574629,1741187,227708453,911377,39.44
4056,2,5745,-55,83.33333333333334,0,2.3345864846046487,1686599631,1741241,227724244,911408,1.43
4057,0,2437,-59,6.944444444444445,0,8.722570148613483,1686599631,1741241,227724244,911408,42.46
4071,0,2412,-52,8.333333333333332,0,3.936612766178265,1686632192,1741324,227746059,911468,47.66
4073,0,2437,-59,6.944444444444445,0,8.722570148613483,1686632192,1741324,227746059,911468,42.46
4074,0,2462,-88,1.3888888888888888,0,243.3391302239455,1686632192,1741324,227746059,911468,35.42
4079,0,2437,-69,5.555555555555555,0,27.583188720212,1686647602,1741357,227755911,911488,36.54
4086,0,2412,-57,8.333333333333332,0,7.000397427391177,1686665030,1741396,227765793,911510,43.18
4088,0,2437,-69,5.555555555555555,0,27.583188720212,1686665030,1741396,227767004,911512,36.54
4093,0,2412,-58,8.333333333333332,0,7.854575100980889,1686665134,1741398,227767004,911512,42.34
4106,0,2437,-69,5.555555555555555,0,27.583188720212,1686702032,1741471,227788772,911560,36.54
4111,0,2412,-58,8.333333333333332,0,7.854575100980889,1686702084,1741473,227789379,911561,42.34
4115,2,5745,-56,83.33333333333334,0,2.6194491188903624,1686733514,1741533,227810170,911612,0.54
4123,0,2437,-69,5.555555555555555,0,27.583188720212,1686747612,1741567,227819342,911637,36.54
4124,0,2462,-77,4.166666666666666,0,68.58228511319061,1686747612,1741569,227819342,911637,33.97
4126,0,2412,-53,8.333333333333332,0,4.416952171092713,1686747716,1741569,227819342,911637,46.72
4130,0,2437,-69,5.555555555555555,0,27.583188720212,1686760993,1741595,227827961,911655,36.54
4136,2,5745,-55,83.33333333333334,0,2.3345864846046487,1686774824,1741628,227837643,911680,1.43
4139,0,2412,-64,6.944444444444445,0,15.67193769908005,1686774824,1741630,227837643,911680,38.72
4144,0,2412,-55,8.333333333333332,0,5.560613330868036,1686788453,1741659,227846568,911702,44.91
4148,2,5220,-93,0.0,0,204.09365204359463,1686788557,1741661,227846568,911702,39.34
4149,2,5745,-57,83.33333333333334,0,2.9390702515000044,1686788557,1741661,227846568,911702,-0.32
4156,0,2412,-55,8.333333333333332,0,5.560613330868036,1686812269,1741714,227861765,911737,44.91
4157,2,5745,-58,83.33333333333334,0,3.297691060672918,1686812269,1741714,227861765,911737,-1.16
4161,2,5745,-57,83.33333333333334,0,2.9390702515000044,1686812269,1741714,227861765,911737,-0.32
4162,0,2412,-54,8.333333333333332,0,4.955901847735148,1686812269,1741714,227861765,911737,45.81
4166,0,2412,-57,8.333333333333332,0,7.000397427391177,1686835379,1741764,227876385,911767,43.18
4169,2,5745,-58,83.33333333333334,0,3.297691060672918,1686835379,1741766,227876385,911767,-1.16
4171,2,5180,-91,0.0,0,163.36922177746496,1686847051,1741791,227882797,911784,38.81
4180,0,2437,-67,5.555555555555555,0,21.910105604192708,1686858676,1741817,227891460,911804,37.71
4181,2,5745,-58,83.33333333333334,0,3.297691060672918,1686858676,1741817,227891460,911804,-1.16
4182,0,2412,-53,8.333333333333332,0,4.416952171092713,1686858676,1741817,227891460,911804,46.72
4190,0,2412,-53,8.333333333333332,0,4.416952171092713,1686876201,1741857,227901287,911837,46.72
4194,0,2412,-48,9.722222222222223,0,2.483834737194666,1693014483,1749849,229005200,917661,50.74
4195,0,2437,-55,8.333333333333332,0,5.503569698011368,1693014483,1749849,229005200,917661,44.94
4196,2,5745,-57,83.33333333333334,0,2.9390702515000044,1693014483,1749849,229005200,917661,-0.32
4204,0,2437,-55,8.333333333333332,0,5.503569698011368,1693041989,1749919,229024176,917719,44.94
4205,2,5745,-57,83.33333333333334,0,2.9390702515000044,1693041989,1749920,229024176,917719,-0.32
4207,0,2412,-48,9.722222222222223,0,2.483834737194666,1693042932,1749921,229024785,917720,50.74
4211,2,5220,-93,0.0,0,204.09365204359463,1693061175,1749960,229036593,917746,39.35
4214,1,2472,-88,1.3888888888888888,0,242.3547486291883,1693061175,1749960,229036593,917746,36.41
4215,0,2412,-59,6.944444444444445,0,8.812978214001266,1693061175,1749960,229036593,917746,42.44
4218,0,2462,-70,5.555555555555555,0,30.634581472281496,1693061175,1749960,229036593,917746,36.02
4219,1,2462,-85,1.3888888888888888,0,172.270911417745,1693061175,1749960,229036593,917746,35.81
4221,2,5745,-56,83.33333333333334,0,2.6194491188903624,1693061279,1749962,229036593,917746,0.55
4222,0,2412,-57,8.333333333333332,0,7.000397427391177,1693061279,1749962,229036593,917746,43.18
4229,0,2412,-59,6.944444444444445,0,8.812978214001266,1693250997,1750185,229070421,917896,42.44
4234,2,5220,-95,0.0,0,256.938684943558,1693251907,1750186,229071063,917898,40.17
4240,0,2412,-59,6.944444444444445,0,8.812978214001266,1693277995,1750243,229087676,917933,42.44
4241,0,2437,-52,8.333333333333332,0,3.896228966771431,1693277995,1750243,229087676,917933,47.7
4242,2,5745,-58,83.33333333333334,0,3.297691060672918,1693277995,1750243,229087676,917933,-1.16
4244,2,5745,-58,83.33333333333334,0,3.297691060672918,1693278099,1750245,229087676,917933,-1.16
4245,0,2412,-59,6.944444444444445,0,8.812978214001266,1693278099,1750245,229087676,917933,42.44
4246,2,5260,-96,0.0,0,286.0976271487665,1693278099,1750245,229087676,917933,40.7
4252,0,2437,-51,8.333333333333332,0,3.472517721818912,1693295573,1750284,229098911,917961,48.66
4253,2,5745,-56,83.33333333333334,0,2.6194491188903624,1693295677,1750286,229098911,917961,0.55
4257,2,5745,-56,83.33333333333334,0,2.6194491188903624,1693295677,1750286,229099006,917963,0.55
4260,1,2432,-88,1.3888888888888888,0,246.34084646848456,1693295677,1750286,229099101,917963,36.45
4265,0,2412,-56,8.333333333333332,0,6.2391107744714445,1693327687,1750355,229121296,918011,44.04
4272,0,2412,-57,8.333333333333332,0,7.000397427391177,1693327791,1750357,229121296,918011,43.18
4277,0,2412,-58,8.333333333333332,0,7.854575100980889,1693354954,1750418,229138698,918051,42.35
4278,0,2437,-57,8.333333333333332,0,6.928583748406862,1693354954,1750418,229138698,918051,43.21
4279,2,5745,-61,69.44444444444444,0,4.658112433767329,1693354954,1750418,229138698,918051,5.47
4280,0,2462,-70,5.555555555555555,0,30.634581472281496,1693354954,1750418,229138698,918051,36.02
4287,1,2432,-88,1.3888888888888888,0,246.34084646848456,1693355058,1750420,229138698,918051,36.45
4291,0,2412,-58,8.333333333333332,0,7.854575100980889,1693382080,1750478,229156365,918087,42.35
4292,0,2437,-57,8.333333333333332,0,6.928583748406862,1693382080,1750478,229156365,918087,43.21
4297,0,2412,-57,8.333333333333332,0,7.000397427391177,1693382184,1750480,229156365,918087,43.18
4307,2,5745,-61,69.44444444444444,0,4.658112433767329,1693408882,1750534,229173335,918119,5.47
4310,2,5745,-62,69.44444444444444,0,5.226488112900376,1693408882,1750536,229173335,918119,4.71
4314,0,2412,-64,6.944444444444445,0,15.67193769908005,1693426658,1750576,229184807,918147,38.73
4315,2,5745,-60,69.44444444444444,0,4.1515470765275975,1693426658,1750576,229184807,918147,6.25
4319,0,2412,-63,6.944444444444445,0,13.967629176678708,1693426658,1750576,229184807,918147,39.42
4321,2,5220,-89,13.88888888888889,0,128.774388718691,1693444014,1750613,229194753,918168,29.53
4325,2,5745,-57,83.33333333333334,0,2.9390702515000044,1693444014,1750613,229195954,918170,-0.32
4327,0,2412,-55,8.333333333333332,0,5.560613330868036,1693444118,1750615,229195954,918170,44.91
4337,1,2432,-86,1.3888888888888888,0,195.67548971579657,1693461360,1750651,229206955,918192,35.96
4342,2,5745,-58,83.33333333333334,0,3.297691060672918,1693478589,1750686,229218111,918216,-1.16
4343,0,2412,-56,8.333333333333332,0,6.2391107744714445,1693478589,1750686,229218111,918216,44.04
4344,2,5260,-94,0.0,0,227.25542313188535,1693478589,1750688,229218111,918216,39.72
4346,2,5180,-86,13.88888888888889,0,91.86926466965568,1693490072,1750710,229225477,918232,29.51
4347,0,2412,-61,6.944444444444445,0,11.09488222719457,1693490072,1750710,229225477,918232,40.89
4349,2,5745,-61,69.44444444444444,0,4.658112433767329,1693490072,1750710,229225477,918232,5.47
4352,0,2412,-60,6.944444444444445,0,9.88832419347058,1693490176,1750712,229225477,918232,41.65
4359,0,2412,-61,6.944444444444445,0,11.09488222719457,1693513344,1750762,229240217,918263,40.89
4361,2,5745,-61,69.44444444444444,0,4.658112433767329,1693513344,1750762,229240217,918263,5.47
4363,2,5745,-61,69.44444444444444,0,4.658112433767329,1693513448,1750764,229240217,918263,5.47
4364,0,2412,-60,6.944444444444445,0,9.88832419347058,1693513448,1750764,229240217,918263,41.65
4370,0,2437,-59,6.944444444444445,0,8.722570148613483,1693536554,1750813,229255071,918294,42.46
4372,1,2462,-91,0.0,0,343.72565751716854,1693536554,1750813,229255071,918294,38.7
4374,1,2432,-88,1.3888888888888888,0,246.34084646848456,1693536554,1750815,229255071,918294,36.45
4375,0,2412,-51,8.333333333333332,0,3.5085098209256573,1693548039,1750837,229261276,918308,48.63
4379,0,2412,-55,8.333333333333332,0,5.560613330868036,1693548039,1750837,229262489,918310,44.91
4381,0,2412,-51,8.333333333333332,0,3.5085098209256573,1693559524,1750861,229268694,918324,48.63
4382,0,2437,-59,6.944444444444445,0,8.722570148613483,1693559524,1750861,229269907,918326,42.46
4385,0,2412,-55,8.333333333333332,0,5.560613330868036,1693559524,1750861,229269907,918326,44.91
4387,0,2412,-56,8.333333333333332,0,6.2391107744714445,1693571152,1750887,229276255,918342,44.04
4389,0,2462,-72,5.555555555555555,0,38.56665309513396,1693571152,1750887,229277468,918344,35.02
4391,2,5745,-58,83.33333333333334,0,3.297691060672918,1693571152,1750887,229277468,918344,-1.16
4393,2,5220,-94,0.0,0,228.99684399879675,1693582715,1750912,229283731,918359,39.72
4398,2,5745,-59,69.44444444444444,0,3.700070226661629,1693582715,1750912,229284908,918361,7.05
4404,0,2412,-51,8.333333333333332,0,3.5085098209256573,1693582819,1750914,229284908,918361,48.63
4406,2,5220,-94,0.0,0,228.99684399879675,1693607598,1750964,229299452,918389,39.72
4411,2,5745,-59,69.44444444444444,0,3.700070226661629,1693607598,1750964,229300629,918391,7.05
4412,0,2437,-62,6.944444444444445,0,12.32095782052222,1693607598,1750964,229300629,918391,40.17
4413,2,5220,-95,0.0,0,256.938684943558,1693607702,1750966,229300629,918391,40.17
4416,2,5745,-59,69.44444444444444,0,3.700070226661629,1693607702,1750966,229300629,918391,7.05
4417,0,2412,-51,8.333333333333332,0,3.5085098209256573,1693607702,1750966,229300629,918391,48.63
4422,0,2437,-57,8.333333333333332,0,6.928583748406862,1693632572,1751017,229316491,918423,43.21
4424,2,5745,-57,83.33333333333334,0,2.9390702515000044,1693632572,1751017,229316491,918423,-0.32
4425,0,2412,-50,9.722222222222223,0,3.126962669351452,1693632572,1751017,229316491,918423,48.71
4429,0,2437,-57,8.333333333333332,0,6.928583748406862,1693645957,1751045,229325082,918441,43.21
4430,2,5745,-58,83.33333333333334,0,3.297691060672918,1693645957,1751045,229325082,918441,-1.16
4432,0,2412,-50,9.722222222222223,0,3.126962669351452,1693645957,1751045,229325082,918441,48.71
4434,2,5180,-87,13.88888888888889,0,103.07901034250511,1693659560,1751076,229332706,918462,29.46
4435,0,2412,-50,9.722222222222223,0,3.126962669351452,1693659560,1751076,229333881,918462,48.71
4437,2,5745,-58,83.33333333333334,0,3.297691060672918,1693659560,1751076,229333881,918462,-1.16
4438,2,5745,-57,83.33333333333334,0,2.9390702515000044,1693659560,1751076,229333881,918462,-0.32
4442,0,2412,-51,8.333333333333332,0,3.5085098209256573,1693673291,1751108,229342862,918485,48.63
4446,2,5745,-60,69.44444444444444,0,4.1515470765275975,1693673291,1751108,229342862,918485,6.25
4450,0,2412,-51,8.333333333333332,0,3.5085098209256573,1693688620,1751140,229352680,918505,48.63
4452,2,5745,-60,69.44444444444444,0,4.1515470765275975,1693688620,1751140,229352680,918505,6.25
4458,0,2412,-51,8.333333333333332,0,3.5085098209256573,1693705731,1751174,229362626,918527,48.63
4460,2,5745,-60,69.44444444444444,0,4.1515470765275975,1693705731,1751174,229362626,918527,6.25
4463,0,2412,-50,9.722222222222223,0,3.126962669351452,1693705835,1751176,229362626,918527,48.71
4467,0,2437,-60,6.944444444444445,0,9.78688467568775,1711611934,1767237,230215512,923108,41.68
4469,2,5220,-94,0.0,0,228.99684399879675,1711611934,1767237,230215512,923108,39.73
4471,0,2412,-54,8.333333333333332,0,4.955901847735148,1711611934,1767237,230215512,923108,45.82
4474,0,2412,-53,8.333333333333332,0,4.416952171092713,1711637088,1767298,230229223,923159,46.74
4475,2,5745,-58,83.33333333333334,0,3.297691060672918,1711637088,1767298,230229223,923159,-1.15
4480,0,2412,-54,8.333333333333332,0,4.955901847735148,1711638056,1767300,230229816,923160,45.82
4483,0,2412,-53,8.333333333333332,0,4.416952171092713,1711661308,1767353,230243467,923191,46.74
4485,0,2437,-60,6.944444444444445,0,9.78688467568775,1711661308,1767353,230244634,923193,41.68
4495,0,2412,-52,8.333333333333332,0,3.936612766178265,1729514202,1782125,230783752,925523,47.69
4509,2,5220,-91,0.0,0,162.11735034622026,1729574688,1782246,230817026,925618,38.84
4512,0,2412,-52,8.333333333333332,0,3.936612766178265,1729579944,1782252,230817801,925621,47.69
4513,0,2437,-56,8.333333333333332,0,6.175106765705839,1729583442,1782257,230817977,925622,44.08
4514,2,5745,-61,69.44444444444444,0,4.658112433767329,1729583442,1782257,230817977,925622,5.48
4517,0,2462,-77,4.166666666666666,0,68.58228511319061,1729593925,1782267,230818553,925630,33.99
4528,0,2437,-67,5.555555555555555,0,21.910105604192708,1729824525,1782655,230894678,925960,37.73
4532,2,5745,-55,83.33333333333334,0,2.3345864846046487,1729824629,1782657,230894678,925960,1.45
4533,0,2412,-51,8.333333333333332,0,3.5085098209256573,1729824629,1782657,230894678,925960,48.65
4536,0,2412,-51,8.333333333333332,0,3.5085098209256573,1729861762,1782723,230913408,926014,48.65
4538,0,2437,-67,5.555555555555555,0,21.910105604192708,1729861762,1782723,230913991,926014,37.73
4547,0,2412,-59,6.944444444444445,0,8.812978214001266,1729884366,1782775,230926917,926048,42.46
4560,0,2412,-59,6.944444444444445,0,8.812978214001266,1730070179,1782970,230954432,926152,42.46
4561,2,5745,-48,97.2222222222222,0,1.0428214771302935,1730070179,1782970,230954432,926152,-0.82
4565,2,5220,-88,13.88888888888889,0,114.77029475313304,1730070283,1782972,230954432,926152,29.5
4566,2,5745,-48,97.2222222222222,0,1.0428214771302935,1730070283,1782972,230954432,926152,-0.82
4573,1,2472,-90,1.3888888888888888,0,305.1065517182725,1730097074,1783027,230971440,926184,37.24
4581,0,2412,-57,8.333333333333332,0,7.000397427391177,1730097178,1783029,230971440,926184,43.2
4591,2,5745,-54,83.33333333333334,0,2.080702394558256,1730129053,1783101,230993305,926232,2.35
4598,0,2412,-47,9.722222222222223,0,2.213720039693932,1730130076,1783102,230993357,926234,51.8
4607,2,5745,-52,83.33333333333334,0,1.652760660056045,1730201190,1783244,231034507,926354,4.22
4608,0,2437,-58,8.333333333333332,0,7.77399882788917,1730201190,1783244,231034507,926354,42.39
4613,2,5745,-53,83.33333333333334,0,1.8544279611271763,1730201294,1783246,231034507,926354,3.28
4614,0,2412,-50,9.722222222222223,0,3.126962669351452,1730201294,1783246,231034507,926354,48.73
4628,1,2462,-87,1.3888888888888888,0,216.87622809674096,1730250117,1783351,231062917,926427,36.16
4639,0,2412,-46,9.722222222222223,0,1.9729800621426885,1730283489,1783419,231083526,926466,52.86
4641,0,2437,-65,6.944444444444445,0,17.403815507200985,1730283489,1783419,231083526,926466,38.09
4650,2,5220,-91,0.0,0,162.11735034622026,1730308601,1783474,231098374,926498,38.85
4660,1,2462,-87,1.3888888888888888,0,216.87622809674096,1730308705,1783476,231099551,926500,36.16
4662,2,5745,-50,97.2222222222222,0,1.3128344575240565,1730308705,1783476,231099551,926500,-2.85
4663,0,2412,-45,9.722222222222223,0,1.758420331303847,1730308705,1783476,231099551,926500,53.95
4675,0,2437,-55,8.333333333333332,0,5.503569698011368,1730345186,1783553,231122644,926544,44.95
4676,1,2422,-86,1.3888888888888888,0,196.4833984264312,1730345186,1783553,231122644,926544,35.98
4681,2,5745,-50,97.2222222222222,0,1.3128344575240565,1730345238,1783555,231122644,926544,-2.85
4685,0,2462,-88,1.3888888888888888,0,243.3391302239455,1730345290,1783555,231122644,926544,35.44
4693,0,2437,-56,8.333333333333332,0,6.175106765705839,1730381653,1783631,231145603,926585,44.08
4702,2,5180,-88,13.88888888888889,0,115.65655185547364,1730435108,1783730,231171911,926671,29.48
4705,2,5745,-50,97.2222222222222,0,1.3128344575240565,1730435108,1783730,231171911,926671,-2.85
4709,2,5745,-49,97.2222222222222,0,1.1700649418826223,1730435212,1783732,231171911,926671,-1.84
4713,0,2417,-84,2.7777777777777777,0,156.39517472147756,1730458093,1783778,231185318,926697,33.87
4716,0,2412,-48,9.722222222222223,0,2.483834737194666,1730458093,1783778,231186523,926699,50.76
4717,2,5745,-50,97.2222222222222,0,1.3128344575240565,1730458093,1783778,231186523,926699,-2.85
4718,0,2437,-57,8.333333333333332,0,6.928583748406862,1730458093,1783778,231186523,926699,43.22
4722,0,2412,-48,9.722222222222223,0,2.483834737194666,1730458197,1783780,231186523,926699,50.76
4728,2,5180,-88,13.88888888888889,0,115.65655185547364,1730482015,1783828,231201205,926728,29.48
4730,0,2412,-45,9.722222222222223,0,1.758420331303847,1730482015,1783828,231201205,926728,53.95
4731,2,5745,-53,83.33333333333334,0,1.8544279611271763,1730482015,1783828,231201205,926728,3.28
4732,0,2437,-56,8.333333333333332,0,6.175106765705839,1730482015,1783828,231201205,926728,44.08
4734,2,5220,-93,0.0,0,204.09365204359463,1730482119,1783830,231201205,926728,39.36
4740,2,5220,-90,13.88888888888889,0,144.48724058382598,1730482119,1783830,231201205,926728,29.66
4742,2,5180,-89,13.88888888888889,0,129.76878554277337,1730535054,1783937,231232157,926801,29.53
4743,0,2412,-47,9.722222222222223,0,2.213720039693932,1730535054,1783937,231233362,926801,51.8
4744,2,5745,-53,83.33333333333334,0,1.8544279611271763,1730535054,1783937,231233362,926801,3.28
4747,2,5745,-53,83.33333333333334,0,1.8544279611271763,1730535054,1783937,231233362,926801,3.28
4748,0,2412,-48,9.722222222222223,0,2.483834737194666,1730535054,1783937,231233362,926801,50.76
4749,2,5220,-90,13.88888888888889,0,144.48724058382598,1730560083,1783991,231250100,926844,29.66
